Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
New Zealand,NZL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,94,93,92,..
New Zealand,NZL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,92,92,..
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.83895629051022,6.5726645716851,..,..
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,136.1113084,134.9319679,..,..
New Zealand,NZL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3815.65722656,4024.38623047,..,..
New Zealand,NZL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
New Zealand,NZL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.19670075,99.52472143,99.99999745,100.0000013
New Zealand,NZL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,81.30071781,81.33504336,81.37003053,82.19090813
New Zealand,NZL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,14.8,..,..
New Zealand,NZL,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.05,0.05,0.05,0.04
New Zealand,NZL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,7.4,7.3,7.5,..
New Zealand,NZL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,6.2,..
Nicaragua,NIC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Nicaragua,NIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5690,5590,5430,..
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.068,74.275,74.485,..
Nicaragua,NIC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98,98,98,..
Nicaragua,NIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,..
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.845752980926861,0.805815232908442,..,..
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,128.1139122,115.0959067,88.43373663,90.21707726
Nicaragua,NIC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,473.00387573,473.92501831,..,..
Nicaragua,NIC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Nicaragua,NIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,55.31084506,55.37498401,55.44343691,55.51591693
Nicaragua,NIC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Nicaragua,NIC,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
Nicaragua,NIC,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.21,0.21,0.2,0.2
Nicaragua,NIC,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,44,41,43,..
Nicaragua,NIC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,11.4,..
Niger,NER,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Niger,NER,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1210,1280,1330,..
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.599,62.024,62.42,..
Niger,NER,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,85,79,81,..
Niger,NER,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,82,77,79,..
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0958227395971223,0.102037038018956,..,..
Niger,NER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,40.63849996,..,..,..
Niger,NER,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,77.6079483,77.98433685,..,..
Niger,NER,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Niger,NER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Niger,NER,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,15.01045325,15.41375964,15.80861376,16.18740843
Niger,NER,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,8.6,..,..
Niger,NER,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.09,0.08,0.07,0.07
Niger,NER,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,90,87,84,..
Niger,NER,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,2.4,..
Nigeria,NGA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,39.1,..,..
Nigeria,NGA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5030,5040,5180,..
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.95,54.332,54.687,..
Nigeria,NGA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,55,56,57,..
Nigeria,NGA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,54,54,54,..
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.59159678883652,0.667110198543523,..,..
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,75.92482161,88.18424125,91.85357742,99.07300145
Nigeria,NGA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,221.1101532,232.99221802,..,..
Nigeria,NGA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Nigeria,NGA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,20.60090577,20.96197137,21.31806305,21.66928927
Nigeria,NGA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,28.73534958,29.31313945,29.90451468,30.50948612
Nigeria,NGA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,4.8,..,..
Nigeria,NGA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.76,0.72,0.69,0.61
Nigeria,NGA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,219,219,219,..
Nigeria,NGA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,3.1,..
North Macedonia,MKD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.6,3.4,..,..
North Macedonia,MKD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15030,15970,16770,..
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.589,75.688,75.797,..
North Macedonia,MKD,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,91,92,92,..
North Macedonia,MKD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83,75,75,..
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.77522339139941,3.53823914751961,..,..
North Macedonia,MKD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,96.44629481,94.53430868,92.20306231,88.01535394
North Macedonia,MKD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1011.27429199,1073.19555664,..,..
North Macedonia,MKD,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
North Macedonia,MKD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,77.92998941,76.73662649,76.78238252,76.83340587
North Macedonia,MKD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,12.34358909,12.19801327,12.18440354,12.19672276
North Macedonia,MKD,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
North Macedonia,MKD,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
North Macedonia,MKD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,13,13,12,..
North Macedonia,MKD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,9.3,..
Northern Mariana Islands,MNP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Northern Mariana Islands,MNP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Northern Mariana Islands,MNP,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..
Northern Mariana Islands,MNP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..
Northern Mariana Islands,MNP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..
Northern Mariana Islands,MNP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..
Northern Mariana Islands,MNP,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Northern Mariana Islands,MNP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,90.24329897,90.63917526,90.63917526,90.5262069
Northern Mariana Islands,MNP,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Northern Mariana Islands,MNP,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
Northern Mariana Islands,MNP,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Northern Mariana Islands,MNP,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,83,95,103,..
Northern Mariana Islands,MNP,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..
Norway,NOR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.3,0.3,..,..
Norway,NOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,66890,72210,70810,..
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.609756097561,82.7585365853659,82.9073170731707,..
Norway,NOR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,96,96,97,..
Norway,NOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,97,..
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.99265184098141,7.0313611886935,..,..
Norway,NOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,107.9930692,107.1737116,107.3802483,107.4584952
Norway,NOR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,6515.91210938,6818.34619141,..,..
Norway,NOR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Norway,NOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.86851367,98.79328683,98.71807127,98.64284115
Norway,NOR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,64.34303832,64.69055165,65.038926,65.38813799
Norway,NOR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,13,..,..
Norway,NOR,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.04,0.03,0.03,0.03
Norway,NOR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,5.1,4.1,3.3,..
Norway,NOR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,5.3,..
Oman,OMN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Oman,OMN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,27780,27110,26160,..
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.393,77.633,77.861,..
Oman,OMN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99,99,99,..
Oman,OMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,..
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.9809491192102,15.1921243629744,..,..
Oman,OMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,148.8216278,139.9674164,138.2321115,133.8469596
Oman,OMN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1651.55175781,1729.54199219,..,..
Oman,OMN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Oman,OMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,89.47486537,89.89309835,90.26776386,90.55715729
Oman,OMN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Oman,OMN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,9.6,..,..
Oman,OMN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Oman,OMN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,6.7,5.9,8.5,..
Oman,OMN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,10.1,..
Pakistan,PAK,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,4.4,..,..
Pakistan,PAK,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4500,4770,4790,..
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.947,67.114,67.273,..
Pakistan,PAK,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,75,75,75,..
Pakistan,PAK,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,76,73,75,..
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.950909547146283,0.981820104961691,..,..
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,69.51482483,72.55706103,76.37688644,79.50676968
Pakistan,PAK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,152.12948608,178.24232483,..,..
Pakistan,PAK,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Pakistan,PAK,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,35.86274126,35.68978668,35.76400171,35.83886904
Pakistan,PAK,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Pakistan,PAK,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,20,..,..
Pakistan,PAK,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.18,0.19,0.19,0.2
Pakistan,PAK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,267,265,263,..
Pakistan,PAK,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,19.9,..
Palau,PLW,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Palau,PLW,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18970,20320,19530,..
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..
Palau,PLW,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97,95,97,..
Palau,PLW,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,90,97,..
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.1608737155371,16.191167439004,..,..
Palau,PLW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..
Palau,PLW,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2164.40844727,2011.51733398,..,..
Palau,PLW,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Palau,PLW,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,90.89124532,91.03763245,91.1775412,91.31174637
Palau,PLW,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Palau,PLW,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,23.7,..,..
Palau,PLW,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
Palau,PLW,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,129,109,38,..
Palau,PLW,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,17.9,..
Panama,PAN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2.5,1.7,1.2,..
Panama,PAN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,28610,29450,30610,..
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.149,78.329,78.506,..
Panama,PAN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81,88,88,..
Panama,PAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,97,..
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.49588240278721,2.42765632047745,..,..
Panama,PAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,128.5729731,137.0014238,137.1897018,132.2936557
Panama,PAN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1688.36572266,1856.69128418,..,..
Panama,PAN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Panama,PAN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Panama,PAN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Panama,PAN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,6.9,..,..
Panama,PAN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.82,0.81,0.8,0.78
Panama,PAN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,57,52,37,..
Panama,PAN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,7.7,..
Papua New Guinea,PNG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Papua New Guinea,PNG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4200,4180,4340,..
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.01,64.263,64.501,..
Papua New Guinea,PNG,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,36,35,35,..
Papua New Guinea,PNG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,38,37,37,..
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.912534406695016,0.866804456815709,..,..
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,47.61771578,..,..,..
Papua New Guinea,PNG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,97.06598663,101.27780151,..,..
Papua New Guinea,PNG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Papua New Guinea,PNG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Papua New Guinea,PNG,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Papua New Guinea,PNG,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..
Papua New Guinea,PNG,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.62,0.63,0.61,0.61
Papua New Guinea,PNG,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,432,432,432,..
Papua New Guinea,PNG,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,17.9,..
Paraguay,PRY,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.9,1.3,0.9,..
Paraguay,PRY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12200,12750,12780,..
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.992,74.131,74.254,..
Paraguay,PRY,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,91,88,86,..
Paraguay,PRY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,93,87,..
